"lea_state","lea_state_name","ncesleaid","lea_name","schid","school_name","ncessch","jj","title_i_status"
"TX","TEXAS","4816740","DENTON ISD","09207","EP RAYZOR EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","07581","DENTON CO J J A E P","4.81674E+11","Yes","No"
"TX","TEXAS","4816740","DENTON ISD","11517","PALOMA CREEK EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","13393","RODRIGUEZ MIDDLE","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","13270","CATHERINE BELL EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","10611","SAVANNAH EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","10610","HAWK EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","13273","RAY E BRASWELL H S","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","11871","BLANTON EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","12946","DOROTHY P ADKINS EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","11447","NELSON EL","4.81674E+11","No","No"
"TX","TEXAS","4816740","DENTON ISD","11881","HARPOOL MIDDLE","4.81674E+11","No","No"
"TX","TEXAS","4816770","DENVER CITY ISD","01456","DENVER CITY H S","4.81677E+11","No","No"
"TX","TEXAS","4816860","DESOTO ISD","07857","DALLAS COUNTY JJAEP DESOTO CAMPUS","4.81686E+11","No","No"
"TX","TEXAS","4816950","DEVINE ISD","12708","DEVINE DAEP SCHOOL","4.81695E+11","No","No"
"TX","TEXAS","4817040","DIBOLL ISD","07503","STUBBLEFIELD LRN CTR","4.81704E+11","No","No"
"TX","TEXAS","4817070","DICKINSON ISD","07289","TRANSFORMING LIVES COOPERATIVE (TLC)","4.81707E+11","Yes","No"
"TX","TEXAS","4817070","DICKINSON ISD","07290","GALVESTON CO DETENTION CTR","4.81707E+11","Yes","No"
"TX","TEXAS","4817070","DICKINSON ISD","07889","GALVESTON CO J J A E P","4.81707E+11","No","No"
"TX","TEXAS","4817070","DICKINSON ISD","12502","COASTAL ALTERNATIVE PROGRAM (CAP)","4.81707E+11","No","No"
"TX","TEXAS","4817190","DIVIDE ISD","01490","DIVIDE EL","4.81719E+11","No","No"
"TX","TEXAS","4817390","DONNA ISD","07961","HIDALGO CO J J A E P","4.81739E+11","No","No"
"TX","TEXAS","4817400","DOSS CONSOLIDATED CSD","01503","DOSS EL","4.8174E+11","No","No"
"TX","TEXAS","4817460","DOUGLASS ISD","01506","DOUGLASS SCHOOL","4.81746E+11","No","No"
"TX","TEXAS","4800008","DRIPPING SPRINGS ISD","13086","SYCAMORE SPRINGS EL","4.80001E+11","No","No"
"TX","TEXAS","4800008","DRIPPING SPRINGS ISD","11280","ROOSTER SPRINGS EL","4.80001E+11","No","No"
"TX","TEXAS","4800008","DRIPPING SPRINGS ISD","01508","DRIPPING SPRINGS H S","4.80001E+11","No","No"
"TX","TEXAS","4800008","DRIPPING SPRINGS ISD","13151","SYCAMORE SPRINGS MIDDLE","4.80001E+11","No","No"
"TX","TEXAS","4817640","DUNCANVILLE ISD","08519","SUMMIT LEARNING CENTER","4.81764E+11","No","No"
"TX","TEXAS","4817640","DUNCANVILLE ISD","03679","MARY E SMITHEY PACE H S","4.81764E+11","No","No"
"TX","TEXAS","4817640","DUNCANVILLE ISD","07255","P A S S LEARNING CTR","4.81764E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","11346","COMANCHE SPRINGS EL","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","07731","TARRANT CO J J A E P","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","07447","ALTER DISCIPLINE CAMPUS","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","01535","WAYSIDE MIDDLE","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","01532","EAGLE MOUNTAIN EL","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","01531","BOSWELL H S","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","13221","DOZIER EL","4.8177E+11","No","No"
"TX","TEXAS","4817700","EAGLE MT-SAGINAW ISD","11880","LAKE POINTE EL","4.8177E+11","No","No"
"TX","TEXAS","4817730","EAGLE PASS ISD","07032","DAEP","4.81773E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","06398","WEST RIDGE MIDDLE","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","07742","BRIDGE POINT EL","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","13184","ADULT TRANSITION SERVICES","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","01546","CEDAR CREEK EL","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","21527","BARTON CREEK EL","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","01548","HILL COUNTRY MIDDLE","4.81776E+11","No","No"
"TX","TEXAS","4817760","EANES ISD","05979","FOREST TRAIL EL","4.81776E+11","No","No"
"TX","TEXAS","4817830","EAST BERNARD ISD","05457","EAST BERNARD J H","4.81783E+11","No","No"
"TX","TEXAS","4817830","EAST BERNARD ISD","01553","EAST BERNARD H S","4.81783E+11","No","No"
"TX","TEXAS","4817850","EAST CENTRAL ISD","08449","EAST CENTRAL CHOICE PROGAM","4.81785E+11","No","No"
"TX","TEXAS","4817850","EAST CENTRAL ISD","07517","BEXAR COUNTY LRN CTR","4.81785E+11","Yes","No"
"TX","TEXAS","4817880","EAST CHAMBERS ISD","01562","EAST CHAMBERS J H","4.81788E+11","No","No"
"TX","TEXAS","4817880","EAST CHAMBERS ISD","01561","EAST CHAMBERS H S","4.81788E+11","No","No"
"TX","TEXAS","4800109","EAST TEXAS CHARTER SCHOOLS","08220","DAN CHADWICK CAMPUS","4.80011E+11","No","No"
"TX","TEXAS","4818000","ECTOR COUNTY ISD","01586","NIMITZ MIDDLE","4.818E+11","No","No"
"TX","TEXAS","4818000","ECTOR COUNTY ISD","16986","ECTOR CO YOUTH CTR","4.818E+11","Yes","No"
"TX","TEXAS","4818000","ECTOR COUNTY ISD","13377","ECISD FALCON EARLY COLLEGE H S","4.818E+11","No","No"
"TX","TEXAS","4818000","ECTOR COUNTY ISD","01590","EL MAGNET AT REAGAN EL","4.818E+11","No","No"
"TX","TEXAS","4818000","ECTOR COUNTY ISD","01589","PERMIAN H S","4.818E+11","No","No"
"TX","TEXAS","4818150","EDGEWOOD ISD","08442","ALTERNATIVE CENTER","4.81815E+11","No","No"
"TX","TEXAS","4818150","EDGEWOOD ISD","13488","EL DAEP","4.81815E+11","No","No"
"TX","TEXAS","4818180","EDINBURG CISD","07651","J J A E P","4.81818E+11","No","No"
"TX","TEXAS","4818300","EL PASO ISD","08208","TELLES ACADEMY J J A E P","4.8183E+11","Yes","No"
"TX","TEXAS","4818300","EL PASO ISD","10640","TIPPIN EL","4.8183E+11","No","No"
"TX","TEXAS","4818300","EL PASO ISD","05741","HORNEDO MIDDLE","4.8183E+11","No","No"
"TX","TEXAS","4818300","EL PASO ISD","10649","MARGUERITE J LUNDY EL","4.8183E+11","No","No"
"TX","TEXAS","4801435","ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY","13053","ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY","4.80144E+11","No","No"
"TX","TEXAS","4818750","EVADALE ISD","13431","EVADALE DAEP","4.81875E+11","No","No"
"TX","TEXAS","4819020","FALLS CITY ISD","01774","FALLS CITY H S","4.81902E+11","No","No"
"TX","TEXAS","4819280","FLATONIA ISD","12888","WHISPERING HILLS ACHIEVEMENT CENTER","4.81928E+11","No","No"
"TX","TEXAS","4819350","FLORESVILLE ISD","07499","FLORESVILLE ALTER CTR","4.81935E+11","No","No"
"TX","TEXAS","4819350","FLORESVILLE ISD","08091","WILSON CO J J A E P","4.81935E+11","Yes","No"
"TX","TEXAS","4819380","FLOUR BLUFF ISD","08010","NUECES CO J J A E P","4.81938E+11","No","No"
"TX","TEXAS","4819440","FLOYDADA ISD","09239","FLOYDADA ISD DAEP","4.81944E+11","No","No"
"TX","TEXAS","4819440","FLOYDADA ISD","09238","P A C","4.81944E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","01810","FORNEY H S","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","01811","WARREN MIDDLE","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","08684","L E CLAYBON EL","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","09557","HENDERSON EL","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","10870","CROSBY EL","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","01809","JOHNSON EL","4.81956E+11","No","No"
"TX","TEXAS","4819560","FORNEY ISD","11290","LEWIS EL","4.81956E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","06955","LEXINGTON CREEK EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","00894","LAWRENCE E ELKINS H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","00985","WALKER STATION EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","01818","DULLES H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","05714","COLONY BEND EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","05870","CLEMENTS H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","05871","DULLES MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","05987","SUGAR MILL EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","05988","SETTLERS WAY EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","06105","FIRST COLONY MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","06255","HIGHLANDS EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","06541","PECAN GROVE EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","06699","AUSTIN PARKWAY EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07000","STEPHEN F AUSTIN H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07281","QUAIL VALLEY MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07285","MACARIO GARCIA MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07605","FORT BEND CO ALTER","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07606","COMMONWEALTH EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07607","BRAZOS BEND EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","07886","SIENNA CROSSING EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","08564","SARTARTIA MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","08565","FORT SETTLEMENT MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","08566","RITA DRABEK EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","10669","WILLIAM B TRAVIS H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","10671","BILLY BAINES MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","10672","SCANLAN OAKS EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","13337","DONALD LEONETTI EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","13456","EL DAEP","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","21246","COLONY MEADOWS EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","11220","OAKLAND EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","11222","CORNERSTONE EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","11961","JAN SCHIFF EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","12210","CAROLYN AND VERNON MADDEN EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","12214","JAMES BOWIE MIDDLE","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","13166","ANNE MCCORMICK SULLIVAN EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","12240","RIDGE POINT H S","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","13335","JAMES C NEILL EL","4.81965E+11","No","No"
"TX","TEXAS","4819650","FORT BEND ISD","13336","JAMES PATTERSON EL","4.81965E+11","No","No"
"TX","TEXAS","4811400","FORT ELLIOTT CISD","00616","FORT ELLIOTT SCHOOL","4.8114E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","21053","TRANSITION CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","21058","BRIDGE ASSOC","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","21057","WOMEN'S HAVEN","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","21056","CHILDREN'S MEDICAL CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","08371","TARRANT YOUTH RECOVERY","4.8197E+11","Yes","No"
"TX","TEXAS","4819700","FORT WORTH ISD","07724","ASSESSMENT CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","06550","WESTPARK EL","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","06257","WILLOUGHBY HOUSE","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","05717","JO KELLY SP ED","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","05472","METRO OPPORTUNITY","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","01831","BENBROOK EL","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","01832","BOULEVARD HEIGHTS","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","01835","MIDDLE LVL LRN CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","01843","LILY B CLAYTON EL","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","05469","DETENT CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","01918","TANGLEWOOD EL","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","02185","ALICE CARLSON APPLIED LRN CTR","4.8197E+11","No","No"
"TX","TEXAS","4819700","FORT WORTH ISD","09035","JUVENILE JUSTICE ALTERNATIVE ED PROGRAM","4.8197E+11","Yes","No"
"TX","TEXAS","4819700","FORT WORTH ISD","07725","INSIGHTS LEARNING CENTER","4.8197E+11","No","No"
"TX","TEXAS","4819740","FRANKLIN ISD","01936","FRANKLIN H S","4.81974E+11","No","No"
"TX","TEXAS","4819840","FREDERICKSBURG ISD","01943","STONEWALL EL","4.81984E+11","No","No"
"TX","TEXAS","4819830","FRENSHIP ISD","06703","CRESTVIEW EL","4.81983E+11","No","No"
"TX","TEXAS","4819830","FRENSHIP ISD","12558","HERITAGE MIDDLE","4.81983E+11","No","No"
"TX","TEXAS","4819830","FRENSHIP ISD","09331","LUBBOCK CO J J A E P","4.81983E+11","No","No"
"TX","TEXAS","4819830","FRENSHIP ISD","01945","FRENSHIP H S","4.81983E+11","No","No"
"TX","TEXAS","4819950","FRIENDSWOOD ISD","08216","WINDSONG INT","4.81995E+11","No","No"
"TX","TEXAS","4819950","FRIENDSWOOD ISD","01949","FRIENDSWOOD J H","4.81995E+11","No","No"
"TX","TEXAS","4819950","FRIENDSWOOD ISD","01950","C W CLINE EL","4.81995E+11","No","No"
"TX","TEXAS","4819950","FRIENDSWOOD ISD","07613","GALVESTON CO J J A E P","4.81995E+11","No","No"
"TX","TEXAS","4819950","FRIENDSWOOD ISD","01948","FRIENDSWOOD H S","4.81995E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10500","ASHLEY EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09161","PIONEER HERITAGE MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09164","SPARKS EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09165","GUNSTREAM EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09636","BOALS EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09642","RIDDLE EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10494","WAKELAND H S","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10495","GRIFFIN MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10497","ISBELL EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10498","PINK EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","10499","BLEDSOE EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11166","LIBERTY H S","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","06951","CURTSINGER EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","07554","SMITH EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","08483","FISHER EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","08485","BORCHARDT EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","09160","CENTENNIAL H S","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11168","CORBELL EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13314","NELSON MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13307","MILLER EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13306","VAUGHN EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13186","NORRIS EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13136","TRENT MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13095","LEBANON TRAIL H S","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13090","PEARSON MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13017","SCOTT EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13003","REEDY H S","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","13002","MCSPEDDEN EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12937","NEWMAN EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12931","HOSP EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12907","COMSTOCK EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12899","PHILLIPS EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12858","VANDEVENTER MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12815","NICHOLS EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12590","PUREFOY EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12481","COBB MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","12141","ALLEN EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11563","MOONEYHAM EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11484","FOWLER MIDDLE","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11470","ROBERTSON EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11403","CARROLL EL","4.82001E+11","No","No"
"TX","TEXAS","4820010","FRISCO ISD","11169","SEM EL","4.82001E+11","No","No"
"TX","TEXAS","4820160","FT SAM HOUSTON ISD","01965","ROBERT G COLE MIDDLE/HIGH SCHOOL","4.82016E+11","No","No"
"TX","TEXAS","4820160","FT SAM HOUSTON ISD","01966","FT SAM HOUSTON EL","4.82016E+11","No","No"
"TX","TEXAS","4820250","GALENA PARK ISD","06973","HIGHPOINT SCHOOL EAST (DAEP)","4.82025E+11","No","No"
"TX","TEXAS","4820250","GALENA PARK ISD","08813","JUVENILE JUSTICE AEP","4.82025E+11","No","No"
"TX","TEXAS","4820340","GARLAND ISD","07574","P A S S LEARNING CTR","4.82034E+11","Yes","No"
"TX","TEXAS","4820340","GARLAND ISD","21208","KEELEY EL","4.82034E+11","No","No"
"TX","TEXAS","4820340","GARLAND ISD","00518","GARLAND AEC","4.82034E+11","No","No"
"TX","TEXAS","4820340","GARLAND ISD","05992","LUNA EL","4.82034E+11","No","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","01018","WILLIAMSON CO JUVENILE DETENTION CENTER","4.8206E+11","Yes","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","02068","GEORGETOWN H S","4.8206E+11","No","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","07487","DOUGLAS BENOLD MIDDLE","4.8206E+11","No","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","07490","RAYE MCCOY EL","4.8206E+11","No","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","07491","WILLIAMSON CO J J A E P","4.8206E+11","Yes","No"
"TX","TEXAS","4820600","GEORGETOWN ISD","11092","JO ANN FORD EL","4.8206E+11","No","No"
"TX","TEXAS","4820850","GLEN ROSE ISD","02088","GLEN ROSE H S","4.82085E+11","No","No"
"TX","TEXAS","4821150","GOOSE CREEK CISD","08605","POINT ALTERNATIVE CENTER","4.82115E+11","No","No"
"TX","TEXAS","4821420","GRAND PRAIRIE ISD","13052","INTERNATIONAL NEWCOMER INSTITUTE","4.82142E+11","No","No"
"TX","TEXAS","4821420","GRAND PRAIRIE ISD","13172","SCHOOL FOR THE HIGHLY GIFTED","4.82142E+11","No","No"
"TX","TEXAS","4821420","GRAND PRAIRIE ISD","07575","P A S S LEARNING CTR","4.82142E+11","No","No"
"TX","TEXAS","4821420","GRAND PRAIRIE ISD","06970","LYNDON B JOHNSON DAEP","4.82142E+11","No","No"
"TX","TEXAS","4821450","GRAND SALINE ISD","08069","VAN ZANDT CO YOUTH MULTI-SERVICE CTR","4.82145E+11","Yes","No"
"TX","TEXAS","4821540","GRANDVIEW ISD","02171","GRANDVIEW H S","4.82154E+11","No","No"
"TX","TEXAS","4821560","GRANDVIEW-HOPKINS ISD","02172","GRANDVIEW-HOPKINS EL","4.82156E+11","No","No"
"TX","TEXAS","4821600","GRAPE CREEK ISD","07459","FAIRVIEW ACCELERATED","4.8216E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","07118","GLENHOPE EL","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","02180","COLLEYVILLE EL","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","02181","COLLEYVILLE MIDDLE","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","02183","GRAPEVINE H S","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","05405","BRANSFORD EL","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","06266","TAYLOR EL","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","06858","HERITAGE MIDDLE","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","07070","GRAPEVINE EL","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","07439","COLLEYVILLE HERITAGE H S","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","13033","IUNIVERSITY PREP","4.82166E+11","No","No"
"TX","TEXAS","4821660","GRAPEVINE-COLLEYVILLE ISD","21500","HERITAGE EL","4.82166E+11","No","No"
"TX","TEXAS","4801441","GREAT HEARTS TEXAS","12996","GREAT HEARTS MONTE VISTA","4.80144E+11","No","No"
"TX","TEXAS","4801441","GREAT HEARTS TEXAS","13211","GREAT HEARTS IRVING","4.80144E+11","No","No"
"TX","TEXAS","4801441","GREAT HEARTS TEXAS","13216","GREAT HEARTS NORTHERN OAKS","4.80144E+11","No","No"
"TX","TEXAS","4821750","GREENWOOD ISD","02195","GREENWOOD H S","4.82175E+11","No","No"
"TX","TEXAS","4821780","GREGORY-PORTLAND ISD","02198","EAST CLIFF EL","4.82178E+11","No","No"
"TX","TEXAS","4821780","GREGORY-PORTLAND ISD","02199","GREGORY-PORTLAND H S","4.82178E+11","No","No"
"TX","TEXAS","4821810","GROESBECK ISD","09499","LIMESTONE COUNTY JUVENILE DETENTION CENTER","4.82181E+11","Yes","No"
"TX","TEXAS","4821840","GROOM ISD","02205","GROOM SCHOOL","4.82184E+11","No","No"
"TX","TEXAS","4821960","GUNTER ISD","02213","GUNTER H S","4.82196E+11","No","No"
"TX","TEXAS","4821960","GUNTER ISD","06962","GUNTER MIDDLE","4.82196E+11","No","No"
"TX","TEXAS","4822020","GUTHRIE CSD","02217","GUTHRIE SCHOOL","4.82202E+11","No","No"
"TX","TEXAS","4822120","HALLETTSVILLE ISD","02223","HALLETTSVILLE H S","4.82212E+11","No","No"
"TX","TEXAS","4822120","HALLETTSVILLE ISD","09327","G O A L S PROGRAM","4.82212E+11","No","No"
"TX","TEXAS","4822320","HAMSHIRE-FANNETT ISD","02240","HAMSHIRE-FANNETT MIDDLE","4.82232E+11","No","No"
"TX","TEXAS","4822410","HARDIN-JEFFERSON ISD","02248","HARDIN-JEFFERSON H S","4.82241E+11","No","No"
"TX","TEXAS","4822410","HARDIN-JEFFERSON ISD","08581","HARDIN CO J J A E P","4.82241E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","06559","HAC DAEP H S","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","07175","BEXAR CO J J A E P","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","07799","HAC DAEP MIDDLE","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","08703","HARLANDALE ALTERNATIVE CENTER BOOT MIDDLE","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","08702","HARLANDALE ALTERNATIVE CENTER BOOT H S","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","08440","COLLIER DAEP","4.82247E+11","No","No"
"TX","TEXAS","4822470","HARLANDALE ISD","09123","FENLEY TRANSITIONAL MIDDLE","4.82247E+11","No","No"
"TX","TEXAS","4822500","HARLETON ISD","02274","HARLETON H S","4.8225E+11","No","No"
"TX","TEXAS","4822530","HARLINGEN CISD","06940","SECONDARY ALTER CTR","4.82253E+11","No","No"
"TX","TEXAS","4822530","HARLINGEN CISD","11995","SOUTHWEST KEY","4.82253E+11","No","No"
